certificate,course_code,course_title,depth,link_text,url,source_page,html_title,status
Web Development,ITM 111,Introduction to Databases,2,Select Practice,https://byui-cse.github.io/itm111-ww-course/week05/team-activity-select-practice.html,https://byui-cse.github.io/itm111-ww-course/week05/index.html,ITM 111 | Team Activity,ok
Web Development,ITM 111,Introduction to Databases,2,Joining and Summarizing Data,https://byui-cse.github.io/itm111-ww-course/week05/assignment-joins-and-aggregates.html,https://byui-cse.github.io/itm111-ww-course/week05/index.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,2,Subqueries and Indexes,https://byui-cse.github.io/itm111-ww-course/week06/prepare.html,https://byui-cse.github.io/itm111-ww-course/week06/index.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,2,University Database,https://byui-cse.github.io/itm111-ww-course/week06/assignment-review-project.html,https://byui-cse.github.io/itm111-ww-course/week06/index.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,Data Gathering Activities Worksheet,https://byui-cse.github.io/itm111-ww-course/week01/files/data_gathering_activities.pdf,https://byui-cse.github.io/itm111-ww-course/week01/activity-data-gathering.html,,ok
Web Development,ITM 111,Introduction to Databases,3,Windows MySQL Workbench Install Instructions,https://byui-cse.github.io/itm111-ww-course/week01/mysql-workbench-install-windows.html,https://byui-cse.github.io/itm111-ww-course/week01/activity-install-mysql-workbench.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,Mac MySQL Workbench Install Instructions,https://byui-cse.github.io/itm111-ww-course/week01/mysql-workbench-install-mac.html,https://byui-cse.github.io/itm111-ww-course/week01/activity-install-mysql-workbench.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,datagathered_dump.sql,https://byui-cse.github.io/itm111-ww-course/week02/files/datagathered_dump.sql,https://byui-cse.github.io/itm111-ww-course/week02/activity-sql-overview-hands-on.html,,fetch_error: HTTP Error 404: Not Found
Web Development,ITM 111,Introduction to Databases,3,datagathered_dump.sql,https://byui-cse.github.io/itm111-ww-course/week02/Files/datagathered_dump.sql,https://byui-cse.github.io/itm111-ww-course/week02/activity-sql-overview-hands-on.html,,ok
Web Development,ITM 111,Introduction to Databases,3,Normalization Transcript,https://byui-cse.github.io/itm111-ww-course/week03/files/normalization-transcript.pdf,https://byui-cse.github.io/itm111-ww-course/week03/prepare.html,,ok
Web Development,ITM 111,Introduction to Databases,3,Statement of Work for the Virtual Art Gallery,https://byui-cse.github.io/itm111-ww-course/week03/art-statement-of-work.html,https://byui-cse.github.io/itm111-ww-course/week03/assignment-design-and-populate-art-database.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,Art Flat File Data,https://byui-cse.github.io/itm111-ww-course/week03/files/art_flatfile.xlsx,https://byui-cse.github.io/itm111-ww-course/week03/assignment-design-and-populate-art-database.html,,ok
Web Development,ITM 111,Introduction to Databases,3,art_gallery.mwb,https://byui-cse.github.io/itm111-ww-course/week03/files/art_gallery.mwb,https://byui-cse.github.io/itm111-ww-course/week03/assignment-design-and-populate-art-database.html,,ok
Web Development,ITM 111,Introduction to Databases,3,db-intro-database-setup.zip,https://byui-cse.github.io/itm111-ww-course/week04/files/db-intro-database-setup.zip,https://byui-cse.github.io/itm111-ww-course/week04/activity-querying-databases.html,,ok
Web Development,ITM 111,Introduction to Databases,3,Problem Solving Case Study.,https://byui-cse.github.io/itm111-ww-course/week05/problem-solving.html,https://byui-cse.github.io/itm111-ww-course/week05/assignment-joins-and-aggregates.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,Working with Subqueries,https://byui-cse.github.io/itm111-ww-course/week06/working-with-subqueries.html,https://byui-cse.github.io/itm111-ww-course/week06/prepare.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,SQL Indexes Explained,https://byui-cse.github.io/itm111-ww-course/week06/sql-indexes-explained.html,https://byui-cse.github.io/itm111-ww-course/week06/prepare.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,SQL Views,https://byui-cse.github.io/itm111-ww-course/week06/sql-views.html,https://byui-cse.github.io/itm111-ww-course/week06/prepare.html,ITM 111 | Project,ok
Web Development,ITM 111,Introduction to Databases,3,University Data,https://byui-cse.github.io/itm111-ww-course/week06/university-data.html,https://byui-cse.github.io/itm111-ww-course/week06/assignment-review-project.html,ITM 111 | Project,ok
Web Development,CSE 340,Web Backend Development,0,Course Home,https://byui-cse.github.io/cse340-ww-course/,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Home,ok
Web Development,CSE 340,Web Backend Development,1,Home,https://byui-cse.github.io/cse340-ww-course/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Home,ok
Web Development,CSE 340,Web Backend Development,1,W1,https://byui-cse.github.io/cse340-ww-course/week01/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W2,https://byui-cse.github.io/cse340-ww-course/week02/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W3,https://byui-cse.github.io/cse340-ww-course/week03/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W4,https://byui-cse.github.io/cse340-ww-course/week04/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W5,https://byui-cse.github.io/cse340-ww-course/week05/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W6,https://byui-cse.github.io/cse340-ww-course/week06/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,W7,https://byui-cse.github.io/cse340-ww-course/week07/index.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340,ok
Web Development,CSE 340,Web Backend Development,1,Tools and Setup,https://byui-cse.github.io/cse340-ww-course/week01/setup.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Course Setup,ok
Web Development,CSE 340,Web Backend Development,1,Group Sign up,https://byui-cse.github.io/cse340-ww-course/week01/groups.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Group Sign-up,ok
Web Development,CSE 340,Web Backend Development,1,Check Your Understanding,https://byui-cse.github.io/cse340-ww-course/week01/check-understanding.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Check Your Understanding,ok
Web Development,CSE 340,Web Backend Development,1,Site Creation,https://byui-cse.github.io/cse340-ww-course/week01/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week01/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Check Your Understanding,https://byui-cse.github.io/cse340-ww-course/week02/check-understanding.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Check Your Understanding,ok
Web Development,CSE 340,Web Backend Development,1,Team Activity,https://byui-cse.github.io/cse340-ww-course/week02/team-activity.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Activity,ok
Web Development,CSE 340,Web Backend Development,1,Database,https://byui-cse.github.io/cse340-ww-course/week02/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week02/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Check Your Understanding,https://byui-cse.github.io/cse340-ww-course/week03/check-understanding.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Check Your Understanding,ok
Web Development,CSE 340,Web Backend Development,1,Team Activity,https://byui-cse.github.io/cse340-ww-course/week03/team-activity.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Activity,ok
Web Development,CSE 340,Web Backend Development,1,Vehicle Details,https://byui-cse.github.io/cse340-ww-course/week03/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week03/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Check Your Understanding,https://byui-cse.github.io/cse340-ww-course/week04/check-understanding.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Check Your Understanding,ok
Web Development,CSE 340,Web Backend Development,1,Team Activity,https://byui-cse.github.io/cse340-ww-course/week04/team-activity.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Activity,ok
Web Development,CSE 340,Web Backend Development,1,Adding New Vehicles,https://byui-cse.github.io/cse340-ww-course/week04/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week04/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Check Your Understanding,https://byui-cse.github.io/cse340-ww-course/week05/check-understanding.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Check Your Understanding,ok
Web Development,CSE 340,Web Backend Development,1,Team Activity,https://byui-cse.github.io/cse340-ww-course/week05/team-activity.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Activity,ok
Web Development,CSE 340,Web Backend Development,1,Account Management,https://byui-cse.github.io/cse340-ww-course/week05/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week05/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Team Activity,https://byui-cse.github.io/cse340-ww-course/week06/team-activity.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Activity,ok
Web Development,CSE 340,Web Backend Development,1,Project Enhancement,https://byui-cse.github.io/cse340-ww-course/week06/project.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Project,ok
Web Development,CSE 340,Web Backend Development,1,Status Update,https://byui-cse.github.io/cse340-ww-course/week06/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Reflection,ok
Web Development,CSE 340,Web Backend Development,1,Team Collaboration Report,https://byui-cse.github.io/cse340-ww-course/week07/team-report.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Team Contribution Report,ok
Web Development,CSE 340,Web Backend Development,1,Outcome Mastery Report,https://byui-cse.github.io/cse340-ww-course/week07/ponder.html,https://byui-cse.github.io/cse340-ww-course/,CSE 340 | Outcome Mastery,ok
Web Development,CSE 340,Web Backend Development,2,Node.JS Overview,https://byui-cse.github.io/cse340-ww-course/week01/prepare-1-node-overview.html,https://byui-cse.github.io/cse340-ww-course/week01/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,EJS Templates,https://byui-cse.github.io/cse340-ww-course/week01/prepare-2-ejs-templates.html,https://byui-cse.github.io/cse340-ww-course/week01/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,SQL Basics,https://byui-cse.github.io/cse340-ww-course/week02/prepare-1-sql-basics.html,https://byui-cse.github.io/cse340-ww-course/week02/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Server Setup,https://byui-cse.github.io/cse340-ww-course/week02/prepare-2-server-setup.html,https://byui-cse.github.io/cse340-ww-course/week02/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Dynamic Websites and the MVC Pattern,https://byui-cse.github.io/cse340-ww-course/week03/prepare-1-mvc-nav.html,https://byui-cse.github.io/cse340-ww-course/week03/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Deployment and Testing,https://byui-cse.github.io/cse340-ww-course/week03/prepare-2-deployment.html,https://byui-cse.github.io/cse340-ww-course/week03/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Error Handling,https://byui-cse.github.io/cse340-ww-course/week03/prepare-3-error-handling.html,https://byui-cse.github.io/cse340-ww-course/week03/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,HTML Forms,https://byui-cse.github.io/cse340-ww-course/week04/prepare-1-html-forms.html,https://byui-cse.github.io/cse340-ww-course/week04/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Data Validation,https://byui-cse.github.io/cse340-ww-course/week04/prepare-2-data-validation.html,https://byui-cse.github.io/cse340-ww-course/week04/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Authentication and Authorization,https://byui-cse.github.io/cse340-ww-course/week05/prepare-1-auth.html,https://byui-cse.github.io/cse340-ww-course/week05/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Updating Data,https://byui-cse.github.io/cse340-ww-course/week05/prepare-2-update.html,https://byui-cse.github.io/cse340-ww-course/week05/index.html,CSE 340 | Learning Activities,ok
Web Development,CSE 340,Web Backend Development,2,Outcome Mastery Report Template,https://byui-cse.github.io/cse340-ww-course/week07/cse340_outcome_mastery.docx,https://byui-cse.github.io/cse340-ww-course/week07/ponder.html,,ok
Web Development,CSE 341,Web Services,0,Course Home,https://byui-cse.github.io/cse341-ww-course/,https://byui-cse.github.io/cse341-ww-course/,CSE 341 | Home,ok
Web Development,CSE 341,Web Services,1,Home,https://byui-cse.github.io/cse341-ww-course/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341 | Home,ok
Web Development,CSE 341,Web Services,1,W1,https://byui-cse.github.io/cse341-ww-course/week01/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W2,https://byui-cse.github.io/cse341-ww-course/week02/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W3,https://byui-cse.github.io/cse341-ww-course/week03/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W4,https://byui-cse.github.io/cse341-ww-course/week04/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W5,https://byui-cse.github.io/cse341-ww-course/week05/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W6,https://byui-cse.github.io/cse341-ww-course/week06/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,1,W7,https://byui-cse.github.io/cse341-ww-course/week07/index.html,https://byui-cse.github.io/cse341-ww-course/,CSE 341,ok
Web Development,CSE 341,Web Services,2,Tools,https://byui-cse.github.io/cse341-ww-course/week01/setup.html,https://byui-cse.github.io/cse341-ww-course/week01/index.html,CSE 341 | Course Setup,ok
Web Development,CSE 341,Web Services,2,Team Sign-up,https://byui-cse.github.io/cse341-ww-course/week01/groups.html,https://byui-cse.github.io/cse341-ww-course/week01/index.html,CSE 341 | Group Sign-up,ok
Web Development,CSE 341,Web Services,2,Web Services and Node Architecture,https://byui-cse.github.io/cse341-ww-course/week01/prepare.html,https://byui-cse.github.io/cse341-ww-course/week01/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Develop an API,https://byui-cse.github.io/cse341-ww-course/week01/team-activity.html,https://byui-cse.github.io/cse341-ww-course/week01/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Contacts Part 1,https://byui-cse.github.io/cse341-ww-course/week01/project.html,https://byui-cse.github.io/cse341-ww-course/week01/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,HTTP Requests and API Documentation,https://byui-cse.github.io/cse341-ww-course/week02/prepare.html,https://byui-cse.github.io/cse341-ww-course/week02/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Add Documentation to an API,https://byui-cse.github.io/cse341-ww-course/week02/team-activity.html,https://byui-cse.github.io/cse341-ww-course/week02/index.html,CSE 341 | Team Activity,ok
Web Development,CSE 341,Web Services,2,Contacts Part 2,https://byui-cse.github.io/cse341-ww-course/week02/project.html,https://byui-cse.github.io/cse341-ww-course/week02/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,"REST, Alternatives, and Validation",https://byui-cse.github.io/cse341-ww-course/week03/prepare.html,https://byui-cse.github.io/cse341-ww-course/week03/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Mongoose,https://byui-cse.github.io/cse341-ww-course/week03/team-activity.html,https://byui-cse.github.io/cse341-ww-course/week03/index.html,CSE 341 | Team Activity,ok
Web Development,CSE 341,Web Services,2,Project 2 Part 1 (CRUD Operations),https://byui-cse.github.io/cse341-ww-course/week03/project.html,https://byui-cse.github.io/cse341-ww-course/week03/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,OAuth,https://byui-cse.github.io/cse341-ww-course/week04/prepare.html,https://byui-cse.github.io/cse341-ww-course/week04/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Final Project Proposal,https://byui-cse.github.io/cse341-ww-course/week04/team-activity.html,https://byui-cse.github.io/cse341-ww-course/week04/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,Project 2 Part 2 (Authentication),https://byui-cse.github.io/cse341-ww-course/week04/project.html,https://byui-cse.github.io/cse341-ww-course/week04/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,API Gateways and Managers,https://byui-cse.github.io/cse341-ww-course/week05/prepare.html,https://byui-cse.github.io/cse341-ww-course/week05/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,First Two Collections with Crud Operations and API Documentation,https://byui-cse.github.io/cse341-ww-course/week05/project.html,https://byui-cse.github.io/cse341-ww-course/week05/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,Testing,https://byui-cse.github.io/cse341-ww-course/week06/prepare.html,https://byui-cse.github.io/cse341-ww-course/week06/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,"Last Two Collections with Crud Operations, OAuth, and Testing",https://byui-cse.github.io/cse341-ww-course/week06/project.html,https://byui-cse.github.io/cse341-ww-course/week06/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,2,Interview Preparation,https://byui-cse.github.io/cse341-ww-course/week07/prepare.html,https://byui-cse.github.io/cse341-ww-course/week07/index.html,CSE 341 | Learning Activities,ok
Web Development,CSE 341,Web Services,2,Finish Project,https://byui-cse.github.io/cse341-ww-course/week07/project.html,https://byui-cse.github.io/cse341-ww-course/week07/index.html,CSE 341 | Project,ok
Web Development,CSE 341,Web Services,3,starting template,https://byui-cse.github.io/cse341-ww-course/week04/resources/FinalProjectProposal.docx,https://byui-cse.github.io/cse341-ww-course/week04/team-activity.html,,ok
Web Development,WDD 330,Web Frontend Development II,0,Course Home,https://byui-cse.github.io/wdd330-ww-course/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W1,https://byui-cse.github.io/wdd330-ww-course/week01/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 01 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W2,https://byui-cse.github.io/wdd330-ww-course/week02/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 02 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W3,https://byui-cse.github.io/wdd330-ww-course/week03/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 03 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W4,https://byui-cse.github.io/wdd330-ww-course/week04/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 04 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W5,https://byui-cse.github.io/wdd330-ww-course/week05/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 05 | Course Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W6,https://byui-cse.github.io/wdd330-ww-course/week06/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 06 | Content,ok
Web Development,WDD 330,Web Frontend Development II,1,W7,https://byui-cse.github.io/wdd330-ww-course/week07/,https://byui-cse.github.io/wdd330-ww-course/,WDD 330 | Week 07 | Content,ok
Web Development,WDD 330,Web Frontend Development II,2,Setup Course Tools,https://byui-cse.github.io/wdd330-ww-course/intro/setup-course-tools.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Course Tools Setup,ok
Web Development,WDD 330,Web Frontend Development II,2,Workflow,https://byui-cse.github.io/wdd330-ww-course/week01/prepare-workflow.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Modern Frontend Workflow Principles,ok
Web Development,WDD 330,Web Frontend Development II,2,Git and the GitHub Workflow,https://byui-cse.github.io/wdd330-ww-course/week01/prepare-git.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Git and GitHub,ok
Web Development,WDD 330,Web Frontend Development II,2,Review: The Document Object Model,https://byui-cse.github.io/wdd330-ww-course/week01/prepare-dom.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | The Document Object Model,ok
Web Development,WDD 330,Web Frontend Development II,2,Review: JavaScript Modules,https://byui-cse.github.io/wdd330-ww-course/week01/prepare-modules.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Modules,ok
Web Development,WDD 330,Web Frontend Development II,2,"Object Methods, ""this""",https://byui-cse.github.io/wdd330-ww-course/week01/prepare-this.html,https://byui-cse.github.io/wdd330-ww-course/week01/,"WDD 330 | Object Methods, ""this""",ok
Web Development,WDD 330,Web Frontend Development II,2,W01 Activity: Team Project Setup,https://byui-cse.github.io/wdd330-ww-course/week01/team.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Week 01 | Team Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W01 Individual Activity: Add Item to Cart Broken,https://byui-cse.github.io/wdd330-ww-course/week01/individual.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | W01 | Individual Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,Development Documents,https://byui-cse.github.io/wdd330-ww-course/week01/prepare-devdocs.html,https://byui-cse.github.io/wdd330-ww-course/week01/,WDD 330 | Portfolio Documents Overview,ok
Web Development,WDD 330,Web Frontend Development II,2,Native Browser APIs,https://byui-cse.github.io/wdd330-ww-course/week02/prepare-web-apis.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | Native Browser Web APIs,ok
Web Development,WDD 330,Web Frontend Development II,2,The Window Object,https://byui-cse.github.io/wdd330-ww-course/week02/prepare-window-object.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | The Window Interface,ok
Web Development,WDD 330,Web Frontend Development II,2,setTimeout / setInterval,https://byui-cse.github.io/wdd330-ww-course/week02/prepare-settimeout-setinterval.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | setTimeout / setInterval,ok
Web Development,WDD 330,Web Frontend Development II,2,Template Element,https://byui-cse.github.io/wdd330-ww-course/week02/prepare-content-template.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | Template Element,ok
Web Development,WDD 330,Web Frontend Development II,2,W02 Team Activity: Dynamic Product Details Page,https://byui-cse.github.io/wdd330-ww-course/week02/team.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | W02 | Team Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W02 Individual Activity: Dynamic Product List,https://byui-cse.github.io/wdd330-ww-course/week02/individual.html,https://byui-cse.github.io/wdd330-ww-course/week02/,WDD 330 | Task | Individual Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,HTML Forms and User Input Validation,https://byui-cse.github.io/wdd330-ww-course/week03/prepare-forms.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | HTML Forms and User Input Validation,ok
Web Development,WDD 330,Web Frontend Development II,2,Third-Party APIs,https://byui-cse.github.io/wdd330-ww-course/week03/prepare-apis.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | Third-Party APIs,ok
Web Development,WDD 330,Web Frontend Development II,2,Review: Fetch API,https://byui-cse.github.io/wdd330-ww-course/week03/prepare-fetch.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | Fetch API,ok
Web Development,WDD 330,Web Frontend Development II,2,W03 Team Activity: Dynamic Header and Footer,https://byui-cse.github.io/wdd330-ww-course/week03/team.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | W03 | Team Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W03 Individual Activity: Expand Inventory,https://byui-cse.github.io/wdd330-ww-course/week03/individual.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | Task | Individual Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W03 Final Project: Brainstorm,https://byui-cse.github.io/wdd330-ww-course/week03/final-brainstorm.html,https://byui-cse.github.io/wdd330-ww-course/week03/,WDD 330 | W03 | Final Project,ok
Web Development,WDD 330,Web Frontend Development II,2,Nested CSS,https://byui-cse.github.io/wdd330-ww-course/week04/prepare-nested-css.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | Nested CSS,ok
Web Development,WDD 330,Web Frontend Development II,2,CSS Animations and Transitions,https://byui-cse.github.io/wdd330-ww-course/week04/prepare-css-animations.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | CSS Animations,ok
Web Development,WDD 330,Web Frontend Development II,2,Advanced Function Concepts,https://byui-cse.github.io/wdd330-ww-course/week04/prepare-functions.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | Functions Continued,ok
Web Development,WDD 330,Web Frontend Development II,2,W04 Team Activity: Checkout,https://byui-cse.github.io/wdd330-ww-course/week04/team.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | W04 | Team Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W04 Individual Activity: Error Checking and Validationn,https://byui-cse.github.io/wdd330-ww-course/week04/individual.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | W04 | Individual Activity,ok
Web Development,WDD 330,Web Frontend Development II,2,W04 Final Project: Proposal,https://byui-cse.github.io/wdd330-ww-course/week04/final-proposal.html,https://byui-cse.github.io/wdd330-ww-course/week04/,WDD 330 | W04 | Final Project Proposal,ok
Web Development,WDD 330,Web Frontend Development II,2,Functions Continued,https://byui-cse.github.io/wdd330-ww-course/week05/prepare-functions-2.html,https://byui-cse.github.io/wdd330-ww-course/week05/,WDD 330 | Advanced Function Concepts,ok
Web Development,WDD 330,Web Frontend Development II,2,Datasets,https://byui-cse.github.io/wdd330-ww-course/week05/prepare-dataset.html,https://byui-cse.github.io/wdd330-ww-course/week05/,WDD 330 | Dataset,ok
Web Development,WDD 330,Web Frontend Development II,2,final web application project,https://byui-cse.github.io/wdd330-ww-course/week07/final-project-requirements.html,https://byui-cse.github.io/wdd330-ww-course/week06/,WDD 330 | Final Project Requirements,ok
Web Development,WDD 330,Web Frontend Development II,2,Professional Development and Skills Assessment Documents,https://byui-cse.github.io/wdd330-ww-course/week07/final-project-submission.html,https://byui-cse.github.io/wdd330-ww-course/week07/,WDD 330 | Week 07 | Final Project Submission,ok
