audit_action,audit_reason,certificate,course_code,course_title,depth,link_text,url,canonical_url,source_page,html_title,status
excluded,fetch_error: HTTP Error 404: Not Found,Web Development,WDD 430,Web Full-Stack Development,2,Peer Review,https://byui-cse.github.io/wdd430-ww-course/group-project-07-review.html,https://byui-cse.github.io/wdd430-ww-course/group-project-07-review.html,https://byui-cse.github.io/wdd430-ww-course/week07,,fetch_error: HTTP Error 404: Not Found
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week01/index.html,https://byui-cse.github.io/wdd430-ww-course/week01/,https://byui-cse.github.io/wdd430-ww-course/week01/prepare-js-to-react.html,WDD 430 | Week 01 | Course Content,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week02/index.html,https://byui-cse.github.io/wdd430-ww-course/week02/,https://byui-cse.github.io/wdd430-ww-course/week02/prepare-react-to-nextjs.html,WDD 430 | Week 02 | Course Content,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week03/index.html,https://byui-cse.github.io/wdd430-ww-course/week03/,https://byui-cse.github.io/wdd430-ww-course/week03/group-project-03.html,WDD 430 | Week 03 | Course Content,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week04/index.html,https://byui-cse.github.io/wdd430-ww-course/week04/,https://byui-cse.github.io/wdd430-ww-course/week04/prepare-typescript.html,WDD 430 | Week 04 | Course Content,ok
excluded,"non-HTML/download/resource link, not a course page",Web Development,WDD 430,Web Full-Stack Development,3,Peer Review with Feedback,https://byui-cse.github.io/wdd430-ww-course/week04/wdd430-w04-peerfeedback.docx,https://byui-cse.github.io/wdd430-ww-course/week04/wdd430-w04-peerfeedback.docx,https://byui-cse.github.io/wdd430-ww-course/week04/group-project-04-review.html,,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week05/index.html,https://byui-cse.github.io/wdd430-ww-course/week05/,https://byui-cse.github.io/wdd430-ww-course/week05/group-project-05.html,WDD 430 | Week 05 | Course Content,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week06/index.html,https://byui-cse.github.io/wdd430-ww-course/week06/,https://byui-cse.github.io/wdd430-ww-course/week06/group-project-06.html,WDD 430 | Week 06 | Course Content,ok
excluded,duplicate canonical page alias,Web Development,WDD 430,Web Full-Stack Development,3,Back,https://byui-cse.github.io/wdd430-ww-course/week07/index.html,https://byui-cse.github.io/wdd430-ww-course/week07/,https://byui-cse.github.io/wdd430-ww-course/week07/group-project-07.html,WDD 430 | Week 07 | Course Content,ok
excluded,"non-HTML/download/resource link, not a course page",Web Development,WDD 430,Web Full-Stack Development,3,Peer Performance Review,https://byui-cse.github.io/wdd430-ww-course/week07/wdd430-w07-peerreview.docx,https://byui-cse.github.io/wdd430-ww-course/week07/wdd430-w07-peerreview.docx,https://byui-cse.github.io/wdd430-ww-course/week07/group-project-07-review.html,,ok
excluded,duplicate canonical page alias,Software Development,CSE 212,Programming with Data Structures,1,Home,https://byui-cse.github.io/cse212-ww-course/index.html,https://byui-cse.github.io/cse212-ww-course/,https://byui-cse.github.io/cse212-ww-course/,CSE 212 | Home,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,3,Cheat Sheet Starting Template,https://byui-cse.github.io/cse212-ww-course/week07/resources/cse212_cheat_sheet.docx,https://byui-cse.github.io/cse212-ww-course/week07/resources/cse212_cheat_sheet.docx,https://byui-cse.github.io/cse212-ww-course/week07/interview.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,4,SimpleStack.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStack.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStack.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStack_cs.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,4,SimpleStackSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStackSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStackSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStackSolution_cs.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,4,SimpleQueue.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueue.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueue.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueue_cs.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,4,SimpleQueueSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueueSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueueSolution.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueueSolution_cs.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 212,Programming with Data Structures,4,MysteryProgram.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/MysteryProgram.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/MysteryProgram.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/MysteryProgram_cs.html,,ok
excluded,duplicate canonical page alias,Software Development,CSE 270,Software Testing,1,Home,https://byui-cse.github.io/cse270-ww-course/index.html,https://byui-cse.github.io/cse270-ww-course/,https://byui-cse.github.io/cse270-ww-course/,CSE 270 | Home,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,w01_prove.docx,https://byui-cse.github.io/cse270-ww-course/week01/w01_prove.docx,https://byui-cse.github.io/cse270-ww-course/week01/w01_prove.docx,https://byui-cse.github.io/cse270-ww-course/week01/prove_testing_within_methodologies.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cs270-defect-tracker.xlsx,https://byui-cse.github.io/cse270-ww-course/week04/cs270-defect-tracker.xlsx,https://byui-cse.github.io/cse270-ww-course/week04/cs270-defect-tracker.xlsx,https://byui-cse.github.io/cse270-ww-course/week04/activity_end_to_end_testing.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cse270-v12.zip ⇩,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v12.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v12.zip,https://byui-cse.github.io/cse270-ww-course/week04/activity_regression_and_integration.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cse270-v13.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v13.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v13.zip,https://byui-cse.github.io/cse270-ww-course/week05/activity_load_test.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cse270-v14.zip↓,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v14.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v14.zip,https://byui-cse.github.io/cse270-ww-course/week05/activity_fault_injection_test.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cse270-v15.zip↓,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v15.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v15.zip,https://byui-cse.github.io/cse270-ww-course/week06/prove_tests_with_chatgpt.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 270,Software Testing,3,cse270-v16.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v16.zip,https://byui-cse.github.io/cse270-ww-course/teton/cse270-v16.zip,https://byui-cse.github.io/cse270-ww-course/week06/activity_cicd_pipeline.html,,ok
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 270,Software Testing,4,Week Overview,https://byui-cse.github.io/cse270-ww-course/teton/index.html,https://byui-cse.github.io/cse270-ww-course/teton/,https://byui-cse.github.io/cse270-ww-course/teton/teton_coc_requirements_0.9.html,,fetch_error: HTTP Error 404: Not Found
excluded,duplicate canonical page alias,Software Development,CSE 270,Software Testing,4,(no text),https://byui-cse.github.io/cse270-ww-course/teton/1.0/index.html,https://byui-cse.github.io/cse270-ww-course/teton/1.0/,https://byui-cse.github.io/cse270-ww-course/teton/1.0/,Placeholder Here,ok
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 270,Software Testing,4,Join,https://byui-cse.github.io/cse270-ww-course/teton/join.html,https://byui-cse.github.io/cse270-ww-course/teton/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 270,Software Testing,4,Directory,https://byui-cse.github.io/cse270-ww-course/teton/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1,,fetch_error: HTTP Error 404: Not Found
excluded,duplicate canonical page alias,Software Development,CSE 300,Professional Readiness,1,Home,https://byui-cse.github.io/cse300-ww-course/index.html,https://byui-cse.github.io/cse300-ww-course/,https://byui-cse.github.io/cse300-ww-course/,CSE 300 | Home,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,2,Informational Interview Report,https://byui-cse.github.io/cse300-ww-course/resources/cse300_informational_interview.docx,https://byui-cse.github.io/cse300-ww-course/resources/cse300_informational_interview.docx,https://byui-cse.github.io/cse300-ww-course/interview-report.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,Download the employer list template,https://byui-cse.github.io/cse300-ww-course/week01/resources/employer-list.xlsx,https://byui-cse.github.io/cse300-ww-course/week01/resources/employer-list.xlsx,https://byui-cse.github.io/cse300-ww-course/week01/prepare.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,Know Your Professional Guide,https://byui-cse.github.io/cse300-ww-course/week02/resources/know-your-professional-guide.pdf,https://byui-cse.github.io/cse300-ww-course/week02/resources/know-your-professional-guide.pdf,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,assignment reporting document,https://byui-cse.github.io/cse300-ww-course/week02/resources/cse300_week02_report.txt,https://byui-cse.github.io/cse300-ww-course/week02/resources/cse300_week02_report.txt,https://byui-cse.github.io/cse300-ww-course/week02/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,Week 04 Assignment Report document,https://byui-cse.github.io/cse300-ww-course/week04/resources/cse300_week04_report.docx,https://byui-cse.github.io/cse300-ww-course/week04/resources/cse300_week04_report.docx,https://byui-cse.github.io/cse300-ww-course/week04/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,Week 05 Assignment Report document,https://byui-cse.github.io/cse300-ww-course/week05/resources/cse300_week05_report.docx,https://byui-cse.github.io/cse300-ww-course/week05/resources/cse300_week05_report.docx,https://byui-cse.github.io/cse300-ww-course/week05/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 300,Professional Readiness,3,Week 07 Assignment Report document,https://byui-cse.github.io/cse300-ww-course/week07/resources/cse300_week07_report.docx,https://byui-cse.github.io/cse300-ww-course/week07/resources/cse300_week07_report.docx,https://byui-cse.github.io/cse300-ww-course/week07/prove.html,,ok
excluded,duplicate canonical page alias,Software Development,CSE 310,Applied Programming,1,Home,https://byui-cse.github.io/cse310-ww-course/index.html,https://byui-cse.github.io/cse310-ww-course/,https://byui-cse.github.io/cse310-ww-course/,CSE 310 | Home,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Course Plan,https://byui-cse.github.io/cse310-ww-course/week01/cse310_course_plan.docx,https://byui-cse.github.io/cse310-ww-course/week01/cse310_course_plan.docx,https://byui-cse.github.io/cse310-ww-course/week01/activity_course_plan.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Module Plan,https://byui-cse.github.io/cse310-ww-course/modules/cse310_module_plan.docx,https://byui-cse.github.io/cse310-ww-course/modules/cse310_module_plan.docx,https://byui-cse.github.io/cse310-ww-course/modules/activity_study_plan.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,here,https://byui-cse.github.io/cse310-ww-course/modules/rust_plan_sample.docx,https://byui-cse.github.io/cse310-ww-course/modules/rust_plan_sample.docx,https://byui-cse.github.io/cse310-ww-course/modules/activity_study_plan.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,README.md,https://byui-cse.github.io/cse310-ww-course/modules/psp/README.md,https://byui-cse.github.io/cse310-ww-course/modules/psp/README.md,https://byui-cse.github.io/cse310-ww-course/week01/activity_portfolio.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,cse310_hello_world.docx,https://byui-cse.github.io/cse310-ww-course/week01/cse310_hello_world.docx,https://byui-cse.github.io/cse310-ww-course/week01/cse310_hello_world.docx,https://byui-cse.github.io/cse310-ww-course/week01/activity_portfolio.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Continuous Improvement (Kaizen),https://byui-cse.github.io/cse310-ww-course/week02/cse310_ss_kaizen.docx,https://byui-cse.github.io/cse310-ww-course/week02/cse310_ss_kaizen.docx,https://byui-cse.github.io/cse310-ww-course/week02/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,here,https://byui-cse.github.io/cse310-ww-course/modules/rust_prove_submit_sample.doc,https://byui-cse.github.io/cse310-ww-course/modules/rust_prove_submit_sample.doc,https://byui-cse.github.io/cse310-ww-course/modules/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Practice,https://byui-cse.github.io/cse310-ww-course/week03/cse310_ss_practice.docx,https://byui-cse.github.io/cse310-ww-course/week03/cse310_ss_practice.docx,https://byui-cse.github.io/cse310-ww-course/week03/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Team Work,https://byui-cse.github.io/cse310-ww-course/week04/cse310_ss_team.docx,https://byui-cse.github.io/cse310-ww-course/week04/cse310_ss_team.docx,https://byui-cse.github.io/cse310-ww-course/week04/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Failure isn't Fatal,https://byui-cse.github.io/cse310-ww-course/week05/cse310_ss_failure.docx,https://byui-cse.github.io/cse310-ww-course/week05/cse310_ss_failure.docx,https://byui-cse.github.io/cse310-ww-course/week05/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Avoiding Procrastination,https://byui-cse.github.io/cse310-ww-course/week06/cse310_ss_procrastination.docx,https://byui-cse.github.io/cse310-ww-course/week06/cse310_ss_procrastination.docx,https://byui-cse.github.io/cse310-ww-course/week06/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,3,Soft Skills - Grit,https://byui-cse.github.io/cse310-ww-course/week07/cse310_ss_grit.docx,https://byui-cse.github.io/cse310-ww-course/week07/cse310_ss_grit.docx,https://byui-cse.github.io/cse310-ww-course/week07/activity_soft_skills.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,C++ README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_cpp/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_cpp/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Java README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_java/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_java/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Kotlin README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_kotlin/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_kotlin/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,R README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_r/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_r/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Erlang README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_erlang/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_erlang/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,JavaScript README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_javascript/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_javascript/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,C# README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_cSharp/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_cSharp/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,TypeScript README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_typescript/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_typescript/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Rust README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_rust/README.md,https://byui-cse.github.io/cse310-ww-course/modules/language_rust/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Cloud Databases README.md,https://byui-cse.github.io/cse310-ww-course/modules/cloud_database/README.md,https://byui-cse.github.io/cse310-ww-course/modules/cloud_database/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Data Analysis README.md,https://byui-cse.github.io/cse310-ww-course/modules/data_analysis/README.md,https://byui-cse.github.io/cse310-ww-course/modules/data_analysis/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Game Framework README.md,https://byui-cse.github.io/cse310-ww-course/modules/game_framework/README.md,https://byui-cse.github.io/cse310-ww-course/modules/game_framework/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,GIS Mapping README.md,https://byui-cse.github.io/cse310-ww-course/modules/gis_mapping/README.md,https://byui-cse.github.io/cse310-ww-course/modules/gis_mapping/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Mobile App README.md,https://byui-cse.github.io/cse310-ww-course/modules/mobile_app/README.md,https://byui-cse.github.io/cse310-ww-course/modules/mobile_app/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Networking README.md,https://byui-cse.github.io/cse310-ww-course/modules/networking/README.md,https://byui-cse.github.io/cse310-ww-course/modules/networking/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,SQL Relational Database README.md,https://byui-cse.github.io/cse310-ww-course/modules/sql_database/README.md,https://byui-cse.github.io/cse310-ww-course/modules/sql_database/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 310,Applied Programming,4,Web App README.md,https://byui-cse.github.io/cse310-ww-course/modules/web_app/README.md,https://byui-cse.github.io/cse310-ww-course/modules/web_app/README.md,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W1,https://byui-cse.github.io/cse325-ww-course/week01,https://byui-cse.github.io/cse325-ww-course/week01/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 01 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W2,https://byui-cse.github.io/cse325-ww-course/week02,https://byui-cse.github.io/cse325-ww-course/week02/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 02 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W3,https://byui-cse.github.io/cse325-ww-course/week03,https://byui-cse.github.io/cse325-ww-course/week03/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 03 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W4,https://byui-cse.github.io/cse325-ww-course/week04,https://byui-cse.github.io/cse325-ww-course/week04/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 04 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W5,https://byui-cse.github.io/cse325-ww-course/week05,https://byui-cse.github.io/cse325-ww-course/week05/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 05 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W6,https://byui-cse.github.io/cse325-ww-course/week06,https://byui-cse.github.io/cse325-ww-course/week06/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 06 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,W7,https://byui-cse.github.io/cse325-ww-course/week07,https://byui-cse.github.io/cse325-ww-course/week07/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 07 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week01/index.html,https://byui-cse.github.io/cse325-ww-course/week01/,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,CSE 325 | Week 01 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week02/index.html,https://byui-cse.github.io/cse325-ww-course/week02/,https://byui-cse.github.io/cse325-ww-course/week02/prepare-intro-aspnet.html,CSE 325 | Week 02 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week03/index.html,https://byui-cse.github.io/cse325-ww-course/week03/,https://byui-cse.github.io/cse325-ww-course/week03/prepare-blazor-overview.html,CSE 325 | Week 03 | Course Content,ok
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,3,➡️ Assignment,https://byui-cse.github.io/cse325-ww-course/week04/assignment-03.html,https://byui-cse.github.io/cse325-ww-course/week04/assignment-03.html,https://byui-cse.github.io/cse325-ww-course/week04/prepare-blazor-app-build-04.html,,fetch_error: HTTP Error 404: Not Found
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week04/index.html,https://byui-cse.github.io/cse325-ww-course/week04/,https://byui-cse.github.io/cse325-ww-course/week04/prepare-blazor-app-build-04.html,CSE 325 | Week 04 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week05/index.html,https://byui-cse.github.io/cse325-ww-course/week05/,https://byui-cse.github.io/cse325-ww-course/week05/group-project-05.html,CSE 325 | Week 05 | Course Content,ok
excluded,duplicate canonical page alias,Software Development,CSE 325,.NET Software Development,3,⬆️ Week,https://byui-cse.github.io/cse325-ww-course/week06/index.html,https://byui-cse.github.io/cse325-ww-course/week06/,https://byui-cse.github.io/cse325-ww-course/week06/group-project-06.html,CSE 325 | Week 06 | Course Content,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 325,.NET Software Development,3,Group Project Peer Review Document (.docx),https://byui-cse.github.io/cse325-ww-course/resources/CSE325GroupProjectPeerReview.docx,https://byui-cse.github.io/cse325-ww-course/resources/CSE325GroupProjectPeerReview.docx,https://byui-cse.github.io/cse325-ww-course/week07/group-project-peer-review.html,,ok
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Development Environment,https://byui-cse.github.io/cse325-ww-course/setup-course-tools.html,https://byui-cse.github.io/cse325-ww-course/setup-course-tools.html,https://byui-cse.github.io/cse325-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Groups using MS Teams,https://byui-cse.github.io/cse325-ww-course/setup-teams.html,https://byui-cse.github.io/cse325-ww-course/setup-teams.html,https://byui-cse.github.io/cse325-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,What is .NET Software Development?,https://byui-cse.github.io/cse325-ww-course/prepare-what-is-dotnet.html,https://byui-cse.github.io/cse325-ww-course/prepare-what-is-dotnet.html,https://byui-cse.github.io/cse325-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,.NET Applications,https://byui-cse.github.io/cse325-ww-course/assignment-01.html,https://byui-cse.github.io/cse325-ww-course/assignment-01.html,https://byui-cse.github.io/cse325-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Organization,https://byui-cse.github.io/cse325-ww-course/group-project-01.html,https://byui-cse.github.io/cse325-ww-course/group-project-01.html,https://byui-cse.github.io/cse325-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Introduction to ASP.NET,https://byui-cse.github.io/cse325-ww-course/prepare-intro-aspnet.html,https://byui-cse.github.io/cse325-ww-course/prepare-intro-aspnet.html,https://byui-cse.github.io/cse325-ww-course/week02,,fetch_error: HTTP Error 404: Not Found
