certificate,course_code,course_title,lesson,page_type,depth,link_text,url,source_page,html_title,status,audit_note
Software Development,CSE 270,Software Testing,Week 02,lesson_subpage,3,W02 Tutorial: Creating Test Cases and Plans,https://byui-cse.github.io/cse270-ww-course/week02/tutorial_test_cases_and_plans.html,https://byui-cse.github.io/cse270-ww-course/week02/activity_test_case_generation.html,CSE 270 | Tutorial,ok,
Software Development,CSE 270,Software Testing,Week 03,week_home,1,W3,https://byui-cse.github.io/cse270-ww-course/week03/,https://byui-cse.github.io/cse270-ww-course/,CSE 270,ok,
Software Development,CSE 270,Software Testing,Week 03,lesson_subpage,2,Test Case Execution,https://byui-cse.github.io/cse270-ww-course/week03/assignment_test_cases_execution.html,https://byui-cse.github.io/cse270-ww-course/week03/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 03,lesson_subpage,3,Tutorial: Test Execution,https://byui-cse.github.io/cse270-ww-course/week03/tutorial_test_execution.html,https://byui-cse.github.io/cse270-ww-course/week03/assignment_test_cases_execution.html,CSE 270 | Tutorial,ok,
Software Development,CSE 270,Software Testing,Week 04,week_home,1,W4,https://byui-cse.github.io/cse270-ww-course/week04/,https://byui-cse.github.io/cse270-ww-course/,CSE 270,ok,
Software Development,CSE 270,Software Testing,Week 04,lesson_subpage,2,End-to-End Testing,https://byui-cse.github.io/cse270-ww-course/week04/activity_end_to_end_testing.html,https://byui-cse.github.io/cse270-ww-course/week04/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 04,lesson_subpage,2,Regression and Integration Tests,https://byui-cse.github.io/cse270-ww-course/week04/activity_regression_and_integration.html,https://byui-cse.github.io/cse270-ww-course/week04/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 04,lesson_subpage,3,W04 Activity: Setup a Local Test Environment,https://byui-cse.github.io/cse270-ww-course/week04/activity_setup_local_test_environment.html,https://byui-cse.github.io/cse270-ww-course/week04/activity_regression_and_integration.html,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 04,lesson_subpage,3,W04 Activity: Integration Testing Tools and Techniques,https://byui-cse.github.io/cse270-ww-course/week04/activity_testing_tools_and_techniques.html,https://byui-cse.github.io/cse270-ww-course/week04/activity_regression_and_integration.html,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 05,week_home,1,W5,https://byui-cse.github.io/cse270-ww-course/week05/,https://byui-cse.github.io/cse270-ww-course/,CSE 270,ok,
Software Development,CSE 270,Software Testing,Week 05,lesson_subpage,2,Conducting an Accessibility Test,https://byui-cse.github.io/cse270-ww-course/week05/activity_accessibility_test.html,https://byui-cse.github.io/cse270-ww-course/week05/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 05,lesson_subpage,2,Fault Injection Test,https://byui-cse.github.io/cse270-ww-course/week05/activity_fault_injection_test.html,https://byui-cse.github.io/cse270-ww-course/week05/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 05,lesson_subpage,2,Conducting a Load Test,https://byui-cse.github.io/cse270-ww-course/week05/activity_load_test.html,https://byui-cse.github.io/cse270-ww-course/week05/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 05,lesson_subpage,2,Security Analysis,https://byui-cse.github.io/cse270-ww-course/week05/activity_security_analysis.html,https://byui-cse.github.io/cse270-ww-course/week05/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 06,week_home,1,W6,https://byui-cse.github.io/cse270-ww-course/week06/,https://byui-cse.github.io/cse270-ww-course/,CSE 270,ok,
Software Development,CSE 270,Software Testing,Week 06,lesson_subpage,2,Setting up a CI/CD Pipeline with GitHub Actions,https://byui-cse.github.io/cse270-ww-course/week06/activity_cicd_pipeline.html,https://byui-cse.github.io/cse270-ww-course/week06/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 06,lesson_subpage,2,Automated Integration Tests using ChatGPT,https://byui-cse.github.io/cse270-ww-course/week06/prove_tests_with_chatgpt.html,https://byui-cse.github.io/cse270-ww-course/week06/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 06,lesson_subpage,2,Unit Testing Techniques + Coverage Tools,https://byui-cse.github.io/cse270-ww-course/week06/prove_unit_test_and_coverage.html,https://byui-cse.github.io/cse270-ww-course/week06/,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Week 07,week_home,1,W7,https://byui-cse.github.io/cse270-ww-course/week07/,https://byui-cse.github.io/cse270-ww-course/,CSE 270,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Chamber of Commerce MVP,https://byui-cse.github.io/cse270-ww-course/teton/1.0/,https://byui-cse.github.io/cse270-ww-course/week03/assignment_test_cases_execution.html,Placeholder Here,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Chamber of Commerce Site - 1.1,https://byui-cse.github.io/cse270-ww-course/teton/1.1/,https://byui-cse.github.io/cse270-ww-course/week04/activity_end_to_end_testing.html,Teton Idaho CoC,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Chamber of Commerce v. 1.3,https://byui-cse.github.io/cse270-ww-course/teton/1.3/,https://byui-cse.github.io/cse270-ww-course/week05/activity_accessibility_test.html,Teton Idaho CoC,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Idaho Chamber of Commerce Web Site Requirements,https://byui-cse.github.io/cse270-ww-course/teton/teton_coc_requirements_0.9.html,https://byui-cse.github.io/cse270-ww-course/week02/activity_creating_requirements.html,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Idaho Chamber of Commerce Requirements (updated),https://byui-cse.github.io/cse270-ww-course/teton/teton_coc_requirements_1.0.html,https://byui-cse.github.io/cse270-ww-course/week02/activity_test_case_generation.html,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,3,Teton Idaho Chamber of Commerce Web Site Requirements Document version 1.1,https://byui-cse.github.io/cse270-ww-course/teton/teton_coc_requirements_1.1.html,https://byui-cse.github.io/cse270-ww-course/week04/activity_end_to_end_testing.html,CSE 270 | Learning Activities,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,4,Join,https://byui-cse.github.io/cse270-ww-course/teton/1.0/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.0/,Teton Idaho Chamber of Commerce - Home,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,4,Directory,https://byui-cse.github.io/cse270-ww-course/teton/1.1/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/,Teton Idaho CoC,ok,added during audit; previous crawler missed child link after redirect to trailing-slash directory
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,4,Join,https://byui-cse.github.io/cse270-ww-course/teton/1.1/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/,Teton Idaho CoC,ok,added during audit; previous crawler missed child link after redirect to trailing-slash directory
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,4,Directory,https://byui-cse.github.io/cse270-ww-course/teton/1.3/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/1.3/,Teton Idaho CoC,ok,
Software Development,CSE 270,Software Testing,Teton exercise,course_subpage,4,Join,https://byui-cse.github.io/cse270-ww-course/teton/1.3/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.3/,Teton Idaho Chamber of Commerce - Home,ok,
Software Development,CSE 300,Professional Readiness,Course Home,course_home,0,Course Home,https://byui-cse.github.io/cse300-ww-course/,https://byui-cse.github.io/cse300-ww-course/,CSE 300 | Home,ok,
Software Development,CSE 300,Professional Readiness,Week 01,week_home,1,W1,https://byui-cse.github.io/cse300-ww-course/week01/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,2,Team Sign-up,https://byui-cse.github.io/cse300-ww-course/week01/groups.html,https://byui-cse.github.io/cse300-ww-course/week01/,CSE 300 | Group Sign-up,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week01/ponder.html,https://byui-cse.github.io/cse300-ww-course/week01/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,2,Explore Employers,https://byui-cse.github.io/cse300-ww-course/week01/prepare.html,https://byui-cse.github.io/cse300-ww-course/week01/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,2,Prepare Employer List,https://byui-cse.github.io/cse300-ww-course/week01/prove.html,https://byui-cse.github.io/cse300-ww-course/week01/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week01/transcripts/employer-list-tips.html,https://byui-cse.github.io/cse300-ww-course/week01/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week01/transcripts/employer-list.html,https://byui-cse.github.io/cse300-ww-course/week01/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 01,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week01/transcripts/finding-alumni.html,https://byui-cse.github.io/cse300-ww-course/week01/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,week_home,1,W2,https://byui-cse.github.io/cse300-ww-course/week02/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week02/ponder.html,https://byui-cse.github.io/cse300-ww-course/week02/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,2,Informational Interviews,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,https://byui-cse.github.io/cse300-ww-course/week02/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,2,Contact People for Informational Interviews,https://byui-cse.github.io/cse300-ww-course/week02/prove.html,https://byui-cse.github.io/cse300-ww-course/week02/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,2,Discuss Informational Interviews,https://byui-cse.github.io/cse300-ww-course/week02/team.html,https://byui-cse.github.io/cse300-ww-course/week02/,CSE 300 | Team Activity,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/conduct-interview.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/follow-up.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/job-boards.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/managing-contacts.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/prepare-for-interview.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/reaching-out.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 02,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week02/transcripts/why-info-interview.html,https://byui-cse.github.io/cse300-ww-course/week02/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,week_home,1,W3,https://byui-cse.github.io/cse300-ww-course/week03/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week03/ponder.html,https://byui-cse.github.io/cse300-ww-course/week03/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,2,Professional Presence,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,https://byui-cse.github.io/cse300-ww-course/week03/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,2,Portfolio Review,https://byui-cse.github.io/cse300-ww-course/week03/prove.html,https://byui-cse.github.io/cse300-ww-course/week03/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,2,Help Others with Professional Presence,https://byui-cse.github.io/cse300-ww-course/week03/team.html,https://byui-cse.github.io/cse300-ww-course/week03/,CSE 300 | Team Activity,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/creating-content.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/optimizing-linkedin.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/organizing-resume.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/resume-bullets.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/resume-formatting.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/resume-summary.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/tailoring-resume.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 03,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week03/transcripts/what-to-include.html,https://byui-cse.github.io/cse300-ww-course/week03/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 04,week_home,1,W4,https://byui-cse.github.io/cse300-ww-course/week04/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 04,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week04/ponder.html,https://byui-cse.github.io/cse300-ww-course/week04/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 04,lesson_subpage,2,Technical Interviewing Skills,https://byui-cse.github.io/cse300-ww-course/week04/prepare.html,https://byui-cse.github.io/cse300-ww-course/week04/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 04,lesson_subpage,2,Demonstrate Technical Interviewing Skills,https://byui-cse.github.io/cse300-ww-course/week04/prove.html,https://byui-cse.github.io/cse300-ww-course/week04/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Week 04,lesson_subpage,2,Practice Technical Interviewing Skills,https://byui-cse.github.io/cse300-ww-course/week04/team.html,https://byui-cse.github.io/cse300-ww-course/week04/,CSE 300 | Team Activity,ok,
Software Development,CSE 300,Professional Readiness,Week 05,week_home,1,W5,https://byui-cse.github.io/cse300-ww-course/week05/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week05/ponder.html,https://byui-cse.github.io/cse300-ww-course/week05/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,2,General Interviewing Skills,https://byui-cse.github.io/cse300-ww-course/week05/prepare.html,https://byui-cse.github.io/cse300-ww-course/week05/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,2,Conduct Practice Interviews,https://byui-cse.github.io/cse300-ww-course/week05/prove.html,https://byui-cse.github.io/cse300-ww-course/week05/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,2,Practice General Interviewing Skills,https://byui-cse.github.io/cse300-ww-course/week05/team.html,https://byui-cse.github.io/cse300-ww-course/week05/,CSE 300 | Team Activity,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week05/transcripts/greatest-weakness.html,https://byui-cse.github.io/cse300-ww-course/week05/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week05/transcripts/star-model.html,https://byui-cse.github.io/cse300-ww-course/week05/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 05,lesson_subpage,3,Transcript,https://byui-cse.github.io/cse300-ww-course/week05/transcripts/tell-me-about-yourself.html,https://byui-cse.github.io/cse300-ww-course/week05/prepare.html,CSE 300 | Transcript,ok,
Software Development,CSE 300,Professional Readiness,Week 06,week_home,1,W6,https://byui-cse.github.io/cse300-ww-course/week06/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 06,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse300-ww-course/week06/ponder.html,https://byui-cse.github.io/cse300-ww-course/week06/,CSE 300 | Reflection,ok,
Software Development,CSE 300,Professional Readiness,Week 06,lesson_subpage,2,Remote Work,https://byui-cse.github.io/cse300-ww-course/week06/prepare.html,https://byui-cse.github.io/cse300-ww-course/week06/,CSE 300 | Learning Activities,ok,
Software Development,CSE 300,Professional Readiness,Week 06,lesson_subpage,2,Share Informational Interview Insights,https://byui-cse.github.io/cse300-ww-course/week06/team.html,https://byui-cse.github.io/cse300-ww-course/week06/,CSE 300 | Team Activity,ok,
Software Development,CSE 300,Professional Readiness,Week 07,week_home,1,W7,https://byui-cse.github.io/cse300-ww-course/week07/,https://byui-cse.github.io/cse300-ww-course/,CSE 300,ok,
Software Development,CSE 300,Professional Readiness,Week 07,lesson_subpage,2,Professional Readiness Review,https://byui-cse.github.io/cse300-ww-course/week07/prove.html,https://byui-cse.github.io/cse300-ww-course/week07/,CSE 300 | Assignment,ok,
Software Development,CSE 300,Professional Readiness,Other,course_subpage,1,Informational Interview Reporting Instructions,https://byui-cse.github.io/cse300-ww-course/interview-report.html,https://byui-cse.github.io/cse300-ww-course/,CSE 300 | Assignment,ok,
Software Development,CSE 310,Applied Programming,Course Home,course_home,0,Course Home,https://byui-cse.github.io/cse310-ww-course/,https://byui-cse.github.io/cse310-ww-course/,CSE 310 | Home,ok,
Software Development,CSE 310,Applied Programming,Week 01,week_home,1,W1,https://byui-cse.github.io/cse310-ww-course/week01/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 01,lesson_subpage,2,Create Course Plan,https://byui-cse.github.io/cse310-ww-course/week01/activity_course_plan.html,https://byui-cse.github.io/cse310-ww-course/week01/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 01,lesson_subpage,2,Create Hello World Module,https://byui-cse.github.io/cse310-ww-course/week01/activity_portfolio.html,https://byui-cse.github.io/cse310-ww-course/week01/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 02,week_home,1,W2,https://byui-cse.github.io/cse310-ww-course/week02/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 02,lesson_subpage,2,Continuous Improvement,https://byui-cse.github.io/cse310-ww-course/week02/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week02/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 02,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week02/kaizen_transcript.html,https://byui-cse.github.io/cse310-ww-course/week02/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 03,week_home,1,W3,https://byui-cse.github.io/cse310-ww-course/week03/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 03,lesson_subpage,2,Practice,https://byui-cse.github.io/cse310-ww-course/week03/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week03/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 03,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week03/practice_transcript.html,https://byui-cse.github.io/cse310-ww-course/week03/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 04,week_home,1,W4,https://byui-cse.github.io/cse310-ww-course/week04/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 04,lesson_subpage,2,Teamwork,https://byui-cse.github.io/cse310-ww-course/week04/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week04/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 04,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week04/team_transcript.html,https://byui-cse.github.io/cse310-ww-course/week04/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 05,week_home,1,W5,https://byui-cse.github.io/cse310-ww-course/week05/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 05,lesson_subpage,2,Failure isn't Fatal,https://byui-cse.github.io/cse310-ww-course/week05/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week05/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 05,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week05/failure_transcript.html,https://byui-cse.github.io/cse310-ww-course/week05/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 06,week_home,1,W6,https://byui-cse.github.io/cse310-ww-course/week06/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 06,lesson_subpage,2,Avoiding Procrastination,https://byui-cse.github.io/cse310-ww-course/week06/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week06/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 06,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week06/procrastination_transcript.html,https://byui-cse.github.io/cse310-ww-course/week06/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 07,week_home,1,W7,https://byui-cse.github.io/cse310-ww-course/week07/,https://byui-cse.github.io/cse310-ww-course/,CSE 310,ok,
Software Development,CSE 310,Applied Programming,Week 07,lesson_subpage,2,Grit,https://byui-cse.github.io/cse310-ww-course/week07/activity_soft_skills.html,https://byui-cse.github.io/cse310-ww-course/week07/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Week 07,lesson_subpage,3,video transcript,https://byui-cse.github.io/cse310-ww-course/week07/grit_transcript.html,https://byui-cse.github.io/cse310-ww-course/week07/activity_soft_skills.html,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Modules,course_subpage,2,Plan module 1,https://byui-cse.github.io/cse310-ww-course/modules/activity_study_plan.html,https://byui-cse.github.io/cse310-ww-course/week01/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Modules,course_subpage,2,Submit Module #1,https://byui-cse.github.io/cse310-ww-course/modules/prove.html,https://byui-cse.github.io/cse310-ww-course/week02/,CSE 310| Learning Activities,ok,
Software Development,CSE 310,Applied Programming,Modules,course_subpage,3,Module Submit Form,https://byui-cse.github.io/cse310-ww-course/modules/cse310_module_submit.html,https://byui-cse.github.io/cse310-ww-course/modules/prove.html,CSE 310 Module Submission,ok,
Software Development,CSE 310,Applied Programming,Modules,course_subpage,3,Module Descriptions,https://byui-cse.github.io/cse310-ww-course/modules/module_descriptions.html,https://byui-cse.github.io/cse310-ww-course/week01/activity_course_plan.html,CSE 310| Learning Activities,ok,
Software Development,CSE 325,.NET Software Development,Course Home,course_home,0,Course Home,https://byui-cse.github.io/cse325-ww-course/,https://byui-cse.github.io/cse325-ww-course/,CSE 325 | Main Menu,ok,
Software Development,CSE 325,.NET Software Development,Week 01,week_home,1,W1,https://byui-cse.github.io/cse325-ww-course/week01/,https://byui-cse.github.io/cse325-ww-course/,CSE 325 | Week 01 | Course Content,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,2,.NET Applications,https://byui-cse.github.io/cse325-ww-course/week01/assignment-01.html,https://byui-cse.github.io/cse325-ww-course/week01/,CSE 325 | Week 01 | Assignment,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,2,Organization,https://byui-cse.github.io/cse325-ww-course/week01/group-project-01.html,https://byui-cse.github.io/cse325-ww-course/week01/,CSE 325 | Week 01 | Group Project,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,2,What is .NET Software Development?,https://byui-cse.github.io/cse325-ww-course/week01/prepare-what-is-dotnet.html,https://byui-cse.github.io/cse325-ww-course/week01/,CSE 325 | Week 01 | Learning Activities,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,2,Development Environment,https://byui-cse.github.io/cse325-ww-course/week01/setup-course-tools.html,https://byui-cse.github.io/cse325-ww-course/week01/,CSE 325 | Setup: Course Software,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,2,Groups using MS Teams,https://byui-cse.github.io/cse325-ww-course/week01/setup-teams.html,https://byui-cse.github.io/cse325-ww-course/week01/,CSE 325 | Setup: Groups using MS Teams,ok,
Software Development,CSE 325,.NET Software Development,Week 01,lesson_subpage,3,C# refresher modules,https://byui-cse.github.io/cse325-ww-course/week01/csharp-review.html,https://byui-cse.github.io/cse325-ww-course/week01/assignment-01.html,CSE 325 | Week 01 | Additional Resources,ok,
Software Development,CSE 325,.NET Software Development,Week 02,week_home,1,W2,https://byui-cse.github.io/cse325-ww-course/week02/,https://byui-cse.github.io/cse325-ww-course/,CSE 325 | Week 02 | Course Content,ok,
Software Development,CSE 325,.NET Software Development,Week 02,lesson_subpage,2,ASP.NET Core,https://byui-cse.github.io/cse325-ww-course/week02/assignment-02.html,https://byui-cse.github.io/cse325-ww-course/week02/,CSE 325 | Week 02 | Assignment,ok,
